Make,Model,Price,Make_Year,CC,Assembly,Mileage,Registered City,Transmission
25,358,3950000,2016,1500,0,0.08499916999834,97,1
25,86,2439000,2018,1300,1,0.034999069998139995,97,0
35,316,5650000,2019,2000,1,0.03658907317814635,66,1
59,126,1500000,2014,660,0,0.09099918199836399,66,1
59,364,1050000,2018,1000,1,0.08099916199832399,97,0
61,32,2325000,2014,1500,0,0.065999131998264,80,1
61,96,2950000,2018,1300,1,0.04799909599819199,80,0
61,58,5700000,2017,1800,0,0.04499908999817999,97,1
61,163,6950000,2018,2800,1,0.03199906399812799,80,1
35,316,5900000,2020,2000,1,9.9000198000396e-05,66,1
61,193,41300000,2017,4600,0,0.01949903899807799,180,1
59,105,985000,2012,1000,1,0.08999917999835999,97,0
59,210,1025000,2017,800,1,0.02439904879809759,144,0
59,54,480000,1997,800,1,0.87000074000148,144,0
61,96,1150000,2004,1300,1,0.17999935999871997,66,0
37,62,3400000,2011,1800,0,0.15999931999863998,80,1
61,96,1800000,1994,1600,1,0.063999127998256,66,0
42,50,2100000,2004,1800,0,0.1249992499985,80,1
59,105,1650000,2019,1000,1,0.1249992499985,97,0
59,54,970000,2015,800,1,0.04999909999819999,66,0
59,186,290000,1994,1000,1,6.9000138000276e-05,80,0
61,96,1400000,2005,1600,1,0.09499918999837999,97,1
61,362,2650000,2017,1000,0,0.04999909999819999,180,1
61,96,3965000,2019,1800,1,0.021999043998087994,80,1
14,95,2375000,2014,660,0,0.022999045998091994,97,1
61,96,3100000,2019,1300,1,0.03599907199814399,80,1
2,4,1125000,1993,1600,0,0.21999943999887997,80,0
61,96,1700000,2012,1300,1,0.08499916999834,80,0
61,255,5700000,2004,3000,0,0.10999921999843999,97,1
61,27,1925000,2007,1800,0,0.10999921999843999,80,1
59,46,450000,2000,1300,1,0.0999991999984,80,0
59,105,530000,2006,1000,1,0.19999939999879998,154,0
61,362,2690000,2017,1000,0,0.019999039998079993,180,1
61,326,3000000,1996,3000,0,0.21244542489084975,97,1
25,87,3995000,2019,1800,1,0.05499910999821999,66,1
59,364,1450000,2016,1000,1,0.15599931199862396,97,0
61,362,2680000,2018,1000,0,0.02999905999811999,180,1
18,370,500000,2012,1500,0,0.25933151866303733,180,0
61,116,650000,1999,1300,0,1.7000034000068e-05,66,1
61,96,2325000,2015,1300,0,0.05169910339820679,55,0
59,105,1035000,2012,1000,1,0.07999915999832,97,0
61,362,2300000,2018,1000,0,0.03799907599815199,180,1
61,96,2595000,2014,1800,1,0.095999191998384,119,1
61,161,4500000,2015,2000,0,0.0999991999984,180,1
25,87,800000,1995,1500,1,0.26499952999906,97,0
59,31,930000,2011,1000,1,0.13999927999856,97,0
61,96,1760000,2011,1300,1,0.14499928999857997,97,0
59,105,1250000,2015,1000,1,0.05099910199820399,97,0
59,210,580000,2012,800,1,0.07999915999832,43,0
25,354,1250000,2018,660,0,0.07166514333028666,97,1
61,362,2650000,2018,1000,0,0.03099906199812399,180,1
58,252,1780000,2017,660,0,0.039499078998157994,180,1
61,96,1850000,2014,1300,1,0.1249992499985,66,0
59,210,440000,2004,800,1,0.0999991999984,97,0
25,358,3800000,2015,1500,0,0.04999909999819999,66,1
25,87,1070000,2006,1500,1,0.08999917999835999,97,0
61,96,2340000,2014,1300,1,0.04499908999817999,80,0
61,243,2070000,2015,1000,0,0.04199908399816799,80,1
59,364,1000000,2018,1000,1,0.05999911999823999,97,0
59,327,1400000,2013,1300,1,0.19999939999879998,97,0
59,364,1129000,2019,1000,1,0.113999227998456,97,0
61,255,3200000,1996,3000,0,0.08499916999834,66,1
25,87,3900000,2019,1800,1,0.04999909999819999,66,1
61,256,5000000,2012,1500,0,0.04699909399818799,80,1
59,210,1120000,2018,800,1,0.017999035998071993,144,0
59,105,1250000,2014,1000,1,0.04999909999819999,97,0
59,210,495000,2007,800,1,0.00012200024400048798,43,0
59,46,595000,2003,1300,1,0.0999991999984,80,0
25,87,1900000,2011,1800,1,0.11999923999847999,66,1
25,237,3300000,2016,1500,0,0.04999909999819999,66,1
43,118,1325000,2015,660,0,0.09941219882439764,144,1
59,210,575000,2011,800,1,0.13499926999853998,97,0
14,216,1870000,2018,660,0,0.019999039998079993,180,1
59,195,890000,2007,1300,1,0.121999243998488,97,0
59,364,1730000,2021,1000,1,1.7000034000068e-05,180,0
1,14,5850000,2016,1200,1,0.067999135998272,97,1
59,210,1050000,2018,800,1,0.024999049998099994,111,0
61,96,3000000,2019,1300,1,0.03199906399812799,97,0
59,364,1430000,2017,1000,1,0.113999227998456,66,0
61,96,835000,2001,1500,1,0.05499910999821999,119,0
61,96,4125000,2019,1800,1,0.012399024798049595,66,1
25,87,1614999,2010,1800,1,0.08269916539833079,80,0
61,96,2160000,2007,1500,0,0.000161000322000644,80,1
42,50,2350000,2006,1800,0,0.16799933599867198,66,1
59,31,500000,2003,1000,1,0.13499926999853998,80,0
61,66,2800000,2008,2400,0,0.15999931999863998,97,1
61,96,1825000,2014,1300,1,0.09899919799839599,80,0
61,96,2825000,2016,1300,1,0.03099906199812399,66,1
59,364,2255000,2017,660,0,0.03899907799815599,180,1
59,31,720000,2007,660,0,0.010999021998043996,134,1
61,96,1500000,2009,1300,1,0.13699927399854797,97,0
59,210,740000,2015,800,1,0.06199912399824799,80,0
59,31,580000,2008,1000,1,0.009999019998039996,80,0
61,96,2025000,2011,1800,1,0.113999227998456,43,1
59,126,1350000,2009,660,0,0.11221022442044884,66,1
44,281,1450000,2014,660,0,0.04499908999817999,80,1
61,96,3900000,2019,1800,1,0.04499908999817999,144,0
25,358,3600000,2015,1500,0,0.04199908399816799,80,1
59,210,800000,2017,800,0,0.0999991999984,97,0
25,87,2300000,2011,1800,1,0.11999923999847999,66,1
59,126,1880000,2016,660,0,0.1357992715985432,180,1
61,96,3150000,2019,1300,1,0.010999021998043996,66,0
59,54,1000000,2016,800,1,0.04999909999819999,144,0
59,327,1500000,2014,1300,1,0.05399910799821599,80,0
61,96,1400000,2011,1300,1,0.05899911799823599,80,0
59,210,825000,2017,800,1,0.08999917999835999,97,0
61,362,2375000,2016,1000,0,0.08599917199834399,97,1
59,31,1480000,2021,660,1,0.0,58,0
43,145,409999,1992,2000,0,0.09799919599839199,97,0
41,2,750000,1993,2000,1,0.09880919761839524,109,0
61,243,2570000,2017,1000,0,0.01619903239806479,180,1
59,54,780000,2015,800,1,0.032999065998131995,97,0
61,161,990000,1993,2000,0,0.0980991961983924,97,0
61,96,2700000,2015,1600,1,0.06999913999828,97,1
61,96,420000,1992,1500,1,0.08599917199834399,158,0
59,186,350000,1990,1000,1,0.04499908999817999,154,0
59,105,1250000,2015,1000,1,0.06678513357026714,97,0
59,54,520000,2008,800,1,0.0999991999984,80,0
25,226,2300000,2017,660,0,0.04499908999817999,180,1
62,57,1117000,2021,800,1,9.000018000036e-06,180,0
35,316,5650000,2020,2000,1,0.005999011998023996,180,1
59,105,650000,2007,1000,1,0.13399926799853598,154,0
59,105,699000,2008,1000,1,0.0999991999984,43,0
59,186,290000,1991,1000,1,1.3000026000052e-05,80,0
25,87,1100000,2018,1800,1,0.019999039998079993,80,1
59,210,850000,2014,800,1,0.04299908599817199,66,0
61,161,1500000,2016,2700,0,0.24499948999897997,80,1
61,32,3050000,2017,1500,0,0.03799907599815199,180,1
61,96,3200000,2019,1300,1,0.02999905999811999,66,0
61,96,3100000,2019,1300,1,0.04999909999819999,66,0
59,210,650000,2014,800,1,0.05399910799821599,80,0
14,162,1000000,2012,660,0,0.16534933069866137,13,1
61,96,2300000,2005,1300,1,0.17499934999869998,66,1
61,303,3400000,2016,1500,0,9.400018800037599e-05,180,1
59,105,620000,2003,1000,1,0.14999929999859998,97,0
25,87,1650000,2007,1800,1,0.19999939999879998,66,0
59,210,650000,2012,800,1,0.09499918999837999,66,0
59,31,650000,2012,1000,1,0.07999915999832,80,0
61,193,5650000,2004,2700,0,0.0749991499983,66,1
25,86,2100000,2014,1500,1,0.05599911199822399,97,0
59,195,650000,2006,1300,1,0.4560999121998244,80,0
27,127,375000,1993,1300,1,0.15999931999863998,144,0
59,105,1400000,2017,1000,1,0.04199908399816799,80,0
61,96,4100000,2019,1800,1,0.006699013398026796,97,1
27,346,6325000,2021,2000,1,1.000002000004e-06,180,1
42,50,3750000,2007,1800,0,0.19999939999879998,97,1
59,105,1055000,2013,1000,1,0.06999913999828,97,0
25,86,2595000,2017,1300,1,0.02799905599811199,66,1
25,86,1275000,2007,1500,1,0.0999991999984,80,1
61,96,3250000,2017,1600,1,0.05749911499822999,66,1
59,210,585000,2018,800,1,0.05099910199820399,154,0
2,376,65500000,2021,3000,1,0.0007490014980029959,180,1
14,106,620000,2007,800,1,0.13999927999856,97,0
59,54,720000,2009,800,1,0.088999177998356,97,0
25,87,2751000,2013,1800,1,0.087999175998352,66,1
61,193,38000000,2016,4000,0,0.019999039998079993,180,1
59,195,775000,2006,1300,1,0.15424730849461696,97,0
61,362,585000,2013,1300,0,0.086999173998348,80,1
59,105,890000,2010,1000,1,0.07433414866829734,80,0
59,105,2290000,2021,1000,1,3.4000068000136e-05,97,0
61,96,1150000,2005,1800,1,0.17999935999871997,66,0
59,105,2240000,2021,1000,1,0.0,180,0
25,87,3685000,2018,1800,1,0.05999911999823999,97,1
61,96,3075000,2019,1300,1,0.018999037998075993,97,1
59,327,1325000,2012,1300,1,0.09156718313436626,119,0
61,96,1500000,2009,1300,1,0.11999923999847999,66,0
25,358,3850000,2016,1500,0,0.04999909999819999,97,1
61,96,2510000,2014,1300,1,0.086999173998348,97,1
35,316,5800000,2020,2000,1,0.003699007398014796,97,1
14,216,1800000,2017,660,0,0.034999069998139995,180,1
61,161,2680000,2013,2700,0,0.21399942799885596,144,1
25,86,2325000,2017,1500,1,0.034999069998139995,66,0
25,86,2250000,2016,1500,1,0.0999991999984,97,0
59,277,1075000,2021,800,1,0.0,180,0
61,96,2630000,2012,1600,1,0.095999191998384,97,1
61,259,2400000,2011,1800,0,0.18799937599875197,97,1
18,70,750000,2019,1000,1,0.04099908199816399,97,0
61,163,3670000,2011,2500,1,0.12399924799849599,66,0
62,28,1395000,2021,1000,1,0.0,53,0
61,96,1660000,2012,1300,1,0.05599911199822399,97,0
25,86,2225000,2016,1500,1,0.07799915599831199,66,0
61,380,2900000,2020,1500,1,0.007599015198030396,80,0
59,210,570000,2012,800,1,0.03999907999815999,148,0
14,106,705000,2005,800,1,1.4000028000055997e-05,97,1
59,105,650000,2003,1000,1,0.16499932999865996,66,0
59,105,675000,2005,1000,1,0.0999991999984,80,0
59,210,975000,2018,800,1,0.025999051998103994,97,0
61,96,1550000,2007,1300,1,0.19999939999879998,97,0
25,86,2400000,2018,1300,1,0.023999047998095994,97,0
59,126,1570000,2015,3224,0,0.038899077798155594,97,1
59,31,1080000,2007,660,0,0.11249922499845,66,1
14,106,195000,2010,800,1,0.063999127998256,80,0
59,31,509999,2004,1000,1,0.05599911199822399,97,0
59,210,509999,2009,800,1,0.07999915999832,119,0
59,54,850000,2014,800,1,0.086999173998348,97,0
61,96,2200000,2014,1300,1,0.08985917971835944,66,0
18,370,550000,2012,1000,1,0.19999939999879998,97,0
61,96,2800000,2007,1500,0,0.06999913999828,66,1
61,96,1750000,2005,2000,1,0.05999911999823999,97,0
61,255,15000000,2013,2700,0,0.07999915999832,66,1
59,210,535000,2008,800,1,0.0007850015700031399,97,0
61,96,2100000,2006,1500,0,0.07999915999832,66,1
61,96,2450000,2014,1300,1,0.066999133998268,97,0
61,362,1675000,2010,1000,0,0.07699915399830799,97,1
59,31,1330000,2020,660,1,0.034999069998139995,80,0
25,87,1500000,2006,1800,1,0.17999935999871997,66,1
25,86,750000,2002,1300,1,0.2999995999992,80,0
61,259,3150000,2013,1800,0,0.088499176998354,66,1
25,87,3350000,2016,1800,1,0.0594271188542377,97,1
59,54,950000,2018,800,1,0.04895909791819583,97,0
61,96,1075000,2003,1300,1,0.22755445510891018,43,1
59,210,450000,2006,800,1,0.0999991999984,80,0
25,358,3700000,2014,1500,0,0.04999909999819999,66,1
61,198,1250000,1993,2200,0,0.19999939999879998,80,0
59,210,630000,2011,800,1,0.07999915999832,97,0
35,247,1725000,2021,1000,1,1.9000038000075997e-05,180,1
61,96,1725000,2021,1800,1,1.9000038000075997e-05,180,1
44,90,1550000,2015,660,0,0.091999183998368,180,1
59,105,625000,2006,1000,1,0.11599923199846399,80,0
59,105,1300000,2016,1000,1,0.071999143998288,97,0
59,54,520000,2006,800,1,0.07999915999832,80,0
61,96,3650000,2018,1500,0,0.021999043998087994,180,1
44,281,1580000,2014,660,0,0.11499922999845999,66,1
61,96,4400000,2020,1800,1,0.0074990149980299955,97,1
59,126,1450000,2015,660,0,0.17699935399870798,180,1
25,358,3850000,2015,1500,0,0.062999125998252,66,1
59,31,550000,2007,1000,1,0.23999947999895996,80,0
35,316,5675000,2021,2000,1,0.00017900035800071597,180,1
61,362,405000,2006,1000,0,0.015999031998063993,80,1
59,54,900000,2017,800,1,0.12999925999851997,97,0
61,96,2100000,2012,1600,1,0.14799929599859196,53,1
59,210,730000,2015,800,1,0.08199916399832799,80,0
61,380,2800000,2021,1300,1,0.0010990021980043958,180,0
25,87,1775000,2009,1800,1,0.05999911999823999,80,1
59,210,1075000,2018,800,1,0.010999021998043996,80,0
25,226,2050000,2017,660,0,0.032999065998131995,180,1
14,95,1395000,2007,660,0,0.0999991999984,66,0
61,255,20500000,2015,2800,0,0.062999125998252,180,1
14,56,2250000,2016,1000,0,0.0999991999984,180,1
59,31,1250000,2016,660,0,0.0999991999984,97,0
59,364,1975000,2016,660,0,0.016579033158066313,180,1
61,259,2585000,2011,1800,0,0.09799919599839199,97,1
61,96,3500000,2015,1500,0,0.04899909799819599,97,1
59,105,1780000,2021,1000,1,0.0,180,0
25,86,1850000,2014,1500,1,0.18399936799873598,66,0
61,255,3760000,2001,3000,0,0.18999937999875996,80,1
14,216,1545000,2015,660,0,0.065999131998264,97,1
61,96,3845000,2018,1800,1,0.05299910599821199,66,1
25,86,2390000,2018,1300,1,0.05199910399820799,97,0
61,193,31500000,2016,4608,0,0.02999905999811999,180,1
25,87,4100000,2019,1800,1,0.0025990051980103956,66,1
59,210,920000,2017,800,1,0.08599917199834399,66,0
25,87,2100000,2010,1800,1,0.08999917999835999,97,1
25,86,1800000,2011,1300,1,0.11999923999847999,80,1
61,141,5800000,2013,2700,1,0.16999933999867997,97,1
25,86,2350000,2018,1300,1,0.05799911599823199,97,0
61,96,2625000,2014,1300,1,0.04899909799819599,66,1
61,96,1430000,2008,1300,1,0.27999955999912,97,0
44,90,850000,2011,660,0,0.10199920399840799,119,1
61,362,1375000,2006,1000,0,0.0999991999984,134,1
61,96,3650000,2017,1500,0,0.062999125998252,80,1
59,105,500000,2005,1000,1,0.06999913999828,80,0
28,227,2650000,2018,2800,0,0.0999991999984,80,1
59,105,2215000,2021,1000,1,0.0,180,0
59,105,651000,2007,1000,1,0.06199912399824799,97,0
59,210,850000,2017,800,1,0.07999915999832,80,0
25,87,4050000,2019,1800,1,0.021999043998087994,66,1
61,380,2915000,2021,1300,1,4.000008000016e-06,180,1
59,31,1310000,2021,660,1,4.000008000016e-06,180,0
61,362,1445000,2009,1000,0,0.12549925099850198,97,1
25,86,2900000,2019,1500,1,0.020999041998083993,80,1
25,354,900000,2011,660,0,0.06499912999825999,80,1
59,105,925000,2010,1300,0,9.000018000036e-06,97,0
59,364,1225000,2015,1000,1,0.07799915599831199,80,0
59,31,700000,2005,1000,1,0.20999941999883998,66,0
25,86,1300000,2006,1500,1,0.15599931199862396,80,1
59,105,800000,2008,1000,1,0.07399914799829599,119,0
59,31,635000,2007,1000,1,0.19999939999879998,97,0
14,216,2050000,2017,660,0,0.07799915599831199,80,1
25,86,850000,1999,1500,0,0.010999021998043996,66,1
59,54,720000,2012,800,1,0.095999191998384,80,0
61,32,2450000,2013,1500,0,0.07299914599829199,80,1
44,90,800000,2007,660,0,0.0999991999984,97,1
59,54,720000,2012,800,1,0.095999191998384,80,0
43,240,900000,1990,2500,0,0.12299924599849199,97,0
59,210,850000,2017,800,0,0.06999913999828,97,0
25,358,3650000,2015,1500,0,0.04699909399818799,97,1
49,246,1180000,2020,800,1,0.002499004998009996,180,0
25,86,1150000,2004,1300,1,0.22399944799889596,97,0
61,259,3315000,2014,1800,0,0.07799915599831199,66,1
61,96,1200000,2006,1300,1,1.6000032000064e-05,137,0
27,294,890000,2008,1000,1,0.008799017598035195,97,0
61,362,1675000,2012,1000,0,0.07999915999832,80,1
61,362,2515000,2017,1000,0,0.000559001118002236,180,1
59,364,975000,2018,1000,1,0.03999907999815999,97,0
25,87,3800000,2018,1800,1,0.04399908799817599,80,1
61,362,2700000,2017,1000,0,0.05599911199822399,80,1
25,86,1670000,2010,1300,1,0.1249992499985,97,0
59,327,150000,1990,1000,0,0.0009990019980039959,80,0
61,255,9400000,2006,3400,0,0.0999991999984,66,1
61,96,750000,1999,1300,1,0.11199922399844799,139,0
2,375,2300000,2003,2800,0,0.14999929999859998,97,1
61,96,2000000,2007,1500,0,0.078499156998314,80,1
61,96,3125000,2018,1600,1,0.03699907399814799,80,1
61,96,1250000,2007,1800,1,0.0999991999984,80,1
59,195,725000,2007,1300,1,0.13399926799853598,80,0
59,210,950000,2017,800,1,0.08267916535833071,119,0
61,96,2100000,2014,1300,1,0.08099916199832399,80,0
61,49,1500000,2006,1000,0,0.0,97,1
27,346,5750000,2020,2000,1,0.002999005998011996,180,1
25,226,1700000,2013,660,0,0.05999911999823999,80,1
61,58,5450000,2018,1200,0,0.01719903439806879,97,1
59,210,260000,1993,800,1,0.0749991499983,80,0
61,58,5900000,2021,1800,0,0.03899907799815599,180,1
59,210,750000,2016,800,1,0.070999141998284,80,0
48,73,32000000,2016,3000,0,0.02799905599811199,97,1
25,86,1125000,2005,1300,1,0.15799931599863198,97,0
25,87,1450000,2010,1800,1,0.25051950103900206,80,0
41,44,1400000,1994,2200,0,0.14649929299858597,134,0
14,106,900000,2007,800,1,0.16499932999865996,66,0
59,71,600000,1994,660,0,0.0999991999984,80,0
61,96,4645000,2021,1800,1,1.9000038000075997e-05,180,1
61,96,2900000,2016,1600,1,0.09399918799837599,43,1
59,210,770000,2014,800,1,0.08499916999834,97,0
61,362,2420000,2015,1000,0,0.07999915999832,66,1
59,31,720000,2012,1000,1,0.078999157998316,80,0
59,31,720000,2007,1000,1,0.17799935599871197,97,0
25,87,1950000,2011,1800,1,0.12699925399850798,80,1
59,31,700000,2010,1000,1,0.08999917999835999,80,0
61,163,1647000,1993,2400,0,0.096999193998388,66,0
59,241,1450000,2010,660,0,0.12999925999851997,66,1
25,87,1200000,2006,1500,1,0.08999917999835999,119,1
59,105,1085000,2009,1000,1,0.032999065998131995,97,0
61,362,2250000,2015,1000,0,0.04499908999817999,80,1
61,96,4100000,2019,1800,1,0.03899907799815599,80,1
25,87,4000000,2018,1800,1,0.004999009998019996,80,1
25,87,4000000,2018,1800,1,0.021999043998087994,80,1
44,238,1270000,2012,660,0,0.06999913999828,66,1
14,216,1620000,2014,660,0,0.0749991499983,80,1
14,335,1350000,1997,1300,0,0.0999991999984,80,1
25,86,1500000,2007,1300,1,0.10799921599843199,66,0
59,105,1400000,2015,1000,1,0.08999917999835999,97,0
59,364,330000,2020,1000,1,2.4000048000095998e-05,180,0
61,380,2925000,2020,1300,1,0.0055750111500223,97,0
61,255,5500000,2003,3000,0,0.13999927999856,97,1
59,31,340000,2019,660,1,3.4000068000136e-05,180,1
59,210,640000,2011,800,1,0.19999939999879998,97,0
61,32,2550000,2014,1500,0,0.0999991999984,66,1
59,105,400000,2020,1000,1,1.9000038000075997e-05,180,0
59,277,1068000,2021,800,1,0.0,180,0
61,96,1800000,2011,1300,1,0.14999929999859998,97,0
61,380,650000,2020,1300,1,1.9000038000075997e-05,180,1
61,96,1950000,2013,1300,1,0.087999175998352,80,0
59,254,950000,2006,1000,1,0.14999929999859998,138,0
27,294,700000,2005,1100,1,0.17499934999869998,80,0
25,87,850000,2020,1800,1,4.400008800017599e-05,180,1
35,89,300000,2001,1300,1,0.11999923999847999,80,0
43,192,1425000,2007,1600,0,0.12749925499850998,80,1
61,96,1490000,2011,1300,1,0.10321920643841287,80,0
14,216,1500000,2014,660,0,0.08499916999834,66,1
53,133,500000,2007,1000,0,0.14599929199858397,97,0
14,95,1350000,2008,660,0,0.043499086998173994,80,0
25,86,1710000,2010,1300,1,0.11199922399844799,97,0
25,86,2450000,2018,1500,1,0.04199908399816799,119,0
59,364,1580000,2018,1000,1,0.04399908799817599,66,0
59,54,920000,2017,800,1,0.024999049998099994,134,0
59,105,695000,2007,1000,1,0.03099906199812399,97,0
59,210,1000000,2018,800,1,0.04599909199818399,66,0
25,87,720000,1995,1500,0,0.05199910399820799,43,0
58,320,1350000,2017,660,0,0.6900003800007599,80,1
18,352,875000,2017,1300,1,0.07999915999832,97,0
59,277,800000,2016,800,1,0.034999069998139995,97,0
61,96,1600000,2011,1300,1,0.0990991981983964,129,0
59,105,1380000,2016,1000,1,0.034999069998139995,97,0
2,12,4200000,2007,4400,0,0.12699925399850798,43,1
59,31,900000,2010,1000,1,0.18724937449874898,66,0
61,96,1890000,2012,1300,1,0.156999313998628,66,0
61,160,3400000,2016,2700,0,0.24999949999899998,97,1
27,294,630000,2004,1000,1,0.27799955599911197,97,0
25,45,3100000,2017,1500,1,0.05499910999821999,80,1
59,364,1450000,2017,1000,1,0.062999125998252,97,0
11,148,5200000,2021,1500,1,0.001499002998005996,180,1
59,186,280000,1996,1000,1,0.0999991999984,97,0
59,105,800000,2008,1000,1,0.04799909599819199,80,0
59,126,1400000,2014,660,0,0.08499916999834,180,1
59,195,995000,2010,1300,1,0.12299924599849199,80,0
58,320,1750000,2015,660,0,0.07799915599831199,66,1
59,105,680000,2007,1000,1,0.05600711201422402,43,0
25,87,1200000,2004,1600,1,0.20099940199880398,97,1
35,316,5730000,2021,2000,1,1.000002000004e-06,180,1
61,96,550000,1991,1300,1,0.19999939999879998,80,0
25,87,1400000,2008,1800,1,0.15999931999863998,80,1
25,358,3400000,2014,1500,0,0.10999921999843999,80,1
61,96,3990000,2018,1800,1,0.009999019998039996,66,1
61,96,1700000,2010,1300,1,0.0999991999984,66,0
59,126,1650000,2015,660,0,0.062999125998252,180,1
27,294,660000,2005,1000,1,1.9000038000075997e-05,80,0
61,193,1650000,1991,4500,0,0.0999991999984,134,1
59,31,715000,2009,1000,1,0.034999069998139995,97,0
59,210,860000,2017,800,1,0.02899905799811599,97,0
59,210,810000,2017,800,1,0.03099906199812399,80,0
59,186,380000,1994,1000,1,0.07999915999832,66,0
61,96,840000,1996,1600,1,0.05399910799821599,80,1
61,96,3850000,2018,1800,1,0.05259910519821039,66,1
61,96,2750000,2016,1300,1,0.03199906399812799,97,0
61,96,3000000,2018,1300,1,0.04499908999817999,66,0
61,32,3100000,2017,1500,0,0.03199906399812799,180,1
61,96,1550000,2011,1300,1,0.19649939299878597,80,0
61,163,7050000,2018,2800,1,0.04199908399816799,80,1
14,216,1400000,2014,660,0,0.07299914599829199,97,1
25,87,960000,2003,1500,1,0.24999949999899998,66,0
61,96,3675000,2020,1600,1,0.015999031998063993,97,1
59,210,440000,2007,800,1,0.0999991999984,97,0
59,327,1600000,2015,1300,1,0.16999933999867997,66,0
59,105,630000,2006,1000,1,0.12355524711049422,97,0
61,91,5000000,2005,4200,0,0.5,97,0
59,210,390000,1997,800,1,0.05443110886221772,80,0
59,186,315000,1994,1000,1,0.2772205544411089,154,0
61,96,1365000,2003,1600,1,0.2999995999992,134,1
14,216,1995000,2017,660,0,0.006999013998027995,180,1
59,31,725000,2010,1000,1,0.15999931999863998,80,0
59,210,930000,2017,800,1,0.03599907199814399,119,0
59,105,1300000,2016,1000,1,0.06999913999828,97,0
59,54,695000,2015,800,1,0.11056522113044226,148,0
25,87,1900000,2010,1800,1,0.81000062000124,97,1
59,210,670000,2007,800,1,0.5620951241902483,97,0
59,210,260000,1990,800,1,0.21999943999887997,13,0
25,87,2350000,2013,1800,1,0.10599921199842399,80,1
25,87,4900000,2020,1500,1,0.013999027998055994,66,1
59,105,1050000,2011,1000,1,0.06499912999825999,97,0
61,96,1975000,2012,1300,1,0.14499928999857997,97,0
61,96,2250000,2012,1300,1,0.14999929999859998,97,0
25,87,2640000,2014,1800,1,0.091499182998366,97,1
43,145,1200000,2007,2000,0,0.14999929999859998,97,1
59,210,600000,2010,800,1,1.5000030000059998e-05,80,0
25,87,1300000,2006,1500,1,0.117999235998472,66,0
61,243,1150000,2006,1000,0,0.0999991999984,80,1
59,210,620000,2012,800,1,0.020999041998083993,97,0
8,128,400000,2005,800,0,0.15314930629861256,80,0
59,361,1200000,1993,1600,0,0.00011000022000043999,80,0
59,210,869999,2017,800,1,0.13499926999853998,97,0
61,207,1400000,1990,2500,0,0.14999929999859998,80,1
59,277,550000,2008,800,1,0.08199916399832799,80,0
25,86,2580000,2020,1300,1,0.02699905399810799,80,0
61,380,3300000,2021,1500,1,0.002499004998009996,80,1
59,210,650000,2005,800,1,0.15999931999863998,97,0
61,96,3000000,2015,1800,1,0.05049910099820199,66,1
59,31,690000,2012,1000,1,0.08999917999835999,80,0
61,96,3500000,2019,1600,1,0.023499046998093992,66,1
59,327,1900000,2017,1300,1,0.02218504437008874,80,1
25,86,2325000,2016,1300,1,0.07699915399830799,119,1
42,50,2350000,2002,2000,0,0.12999925999851997,66,1
61,96,2325000,2015,1300,1,0.05169910339820679,55,0
59,105,2360000,2021,1000,1,3.9000078000155996e-05,80,1
25,87,1150000,2002,1500,1,0.16499932999865996,97,1
11,284,900000,2015,1000,1,0.07999915999832,97,0
61,96,1500000,2009,1300,1,0.08999917999835999,80,0
35,316,1725000,2021,2000,1,0.0,180,1
25,226,1650000,2013,660,0,0.06899913799827599,97,1
61,96,3825000,2018,1800,1,0.05279910559821119,80,1
59,206,389000,1993,1300,1,0.0999991999984,80,0
61,161,1999000,2005,2000,0,0.4723249446498893,144,1
59,31,630000,2006,1000,1,0.24999949999899998,13,0
61,32,2250000,2012,1500,0,0.18499936999873998,80,1
25,87,3400000,2016,1800,1,0.06899913799827599,66,1
25,86,1195000,2004,1300,1,0.16499932999865996,80,0
59,210,880000,2017,800,1,0.05399910799821599,97,0
59,210,950000,2017,800,1,0.034999069998139995,13,0
59,186,450000,1990,1300,0,0.14999929999859998,97,0
61,362,2100000,2013,1000,0,0.07999915999832,66,1
61,259,2845000,2013,1800,0,0.14999929999859998,80,1
59,105,650000,2005,1000,1,0.07999915999832,97,0
61,96,710000,1998,1600,1,0.19499938999877997,37,0
61,96,2330000,2012,1600,1,0.11999923999847999,97,1
61,32,3400000,2017,1500,0,0.065999131998264,180,1
61,362,1700000,1999,1000,0,0.05999911999823999,66,1
61,96,2700000,2016,1300,1,0.07799915599831199,66,1
59,210,990000,2017,800,1,0.05499910999821999,66,0
61,96,3200000,2016,1800,1,0.08499916999834,97,1
25,86,2075000,2014,1300,1,0.12799925599851197,97,0
59,364,1500000,2017,1000,1,0.06999913999828,97,0
2,4,3200000,2005,2000,0,0.113999227998456,80,1
61,362,2100000,2018,1000,0,0.04999909999819999,97,1
59,31,650000,2008,1000,1,0.03799907599815199,43,0
14,335,1100000,2002,660,0,0.11499922999845999,80,1
42,50,3400000,2008,1800,0,0.10699921399842799,66,1
59,105,2330000,2021,1000,1,9.9000198000396e-05,180,1
61,96,1625000,2012,1300,1,0.25999951999904,80,0
25,87,2290000,2013,1800,1,0.08499916999834,80,0
61,243,1450000,2007,1000,0,0.13499926999853998,66,1
61,163,8450000,2016,2800,0,0.092999185998372,80,1
61,362,1450000,2006,1000,0,0.0999991999984,97,1
61,362,1475000,2007,1000,0,0.11013622027244054,97,1
59,31,830000,2016,660,1,0.605248210496421,134,0
